Name;Web Link;Artikel;Versandgewicht;Kurz beschreibung;Beschreibung;Preise;Preise Info;Lieferzeit;Bilder
Schlauchaufroller OSM 710;https://www.ebinger-gmbh.com/kategorien/schlauchaufroller/hochdruck-400/id-1710403-schlauchaufroller-osm-710.html;1.710.403;71.85 kg;Max. 400bar/130°C, 40m - 10mm ID Hochdruckschlauch 2SN, Gehäuse Stahl lackiert, Anschlüsse 22x1,5 (alternativ andere möglich);Federrückzug, Schlaucharretierung, Montagehalter fix (Optional schwenkbar), Schlauchrollenführung verstellbar, In jeder Position montierbar;1.440,00 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_9bdda9f8a47c226698555e95e0efbf9d.jpg
Schlauchaufroller OSM 310;https://www.ebinger-gmbh.com/kategorien/schlauchaufroller/hochdruck-400/id-1314401-schlauchaufroller-osm-310.html;1.314.401;12.05 kg;Max. 400bar/130°C, 15m - 8mm ID Hochdruckschlauch 2SN, Gehäuse Edelstahl, ABS-Kunststoff, Anschlüsse 22x1,5 (alternativ andere möglich);Federrückzug, Schlaucharretierung, Wandhalter schwenkbar 110°, In jeder Position montierbar;753,00 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_2dce3ec7d32bd794079ba56fc6f786c4.jpg
Schlauchaufroller OSM 310;https://www.ebinger-gmbh.com/kategorien/schlauchaufroller/hochdruck-400/id-1314402-schlauchaufroller-osm-310.html;1.314.402;12.05 kg;Max. 400bar/130°C, 15m - 8mm ID Hochdruckschlauch 2SN blau, abriebfest, Gehäuse Edelstahl, ABS-Kunststoff, Anschlüsse 22x1,5 (alternativ andere möglich);Federrückzug, Schlaucharretierung, Wandhalter schwenkbar 110°, In jeder Position montierbar;767,00 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_2dce3ec7d32bd794079ba56fc6f786c4.jpg
Schlauchaufroller OSM 710;https://www.ebinger-gmbh.com/kategorien/schlauchaufroller/hochdruck-400/id-1710404-schlauchaufroller-osm-710.html;1.710.404;55.05 kg;Max. 400bar/130°C, 50m - 10mm ID Hochdruckschlauch 2SN, Gehäuse Stahl lackiert, Anschlüsse 22x1,5 (alternativ andere möglich);Federrückzug, Schlaucharretierung, Montagehalter fix (Optional schwenkbar), Schlauchrollenführung verstellbar, In jeder Position montierbar;1.506,00 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_9bdda9f8a47c226698555e95e0efbf9d.jpg
Schlauchaufroller OSM 410;https://www.ebinger-gmbh.com/kategorien/schlauchaufroller/hochdruck-400/id-1410400-schlauchaufroller-osm-410.html;1.410.400;14 kg;Max. 400bar/130°C, Ohne Schlauch, Max. 17m - 10mm ID Hochdruckschlauch 2SN, Gehäuse Stahl lackiert;Federrückzug, Schlaucharretierung, Wandhalter schwenkbar 110°, Schlauchrollenführung verstellbar, In jeder Position montierbar;397,00 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_c630d58ee55eb11474576c274088bda4.jpg
Schlauchaufroller OSM 410;https://www.ebinger-gmbh.com/kategorien/schlauchaufroller/hochdruck-400/id-1410403-schlauchaufroller-osm-410.html;1.410.403;14.05 kg;Max. 400bar/130°C, 17m - 10mm ID Hochdruckschlauch 2SN, Gehäuse Stahl lackiert, Anschlüsse 22x1,5 (alternativ andere möglich);Federrückzug, Schlaucharretierung, Wandhalter schwenkbar 110°, Schlauchrollenführung verstellbar, In jeder Position montierbar;637,00 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_658ae6ff19b6abe740e8494a30b42ca7.jpg
Schlauchaufroller OSM 410;https://www.ebinger-gmbh.com/kategorien/schlauchaufroller/hochdruck-400/id-1414403-schlauchaufroller-osm-410.html;1.414.403;14.05 kg;Max. 400bar/130°C, 17m - 10mm ID Hochdruckschlauch 2SN, Gehäuse Edelstahl, Anschlüsse 22x1,5 (alternativ andere möglich);Federrückzug, Schlaucharretierung, Wandhalter schwenkbar 110°, Schlauchrollenführung verstellbar, In jeder Position montierbar;938,00 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_61bf0425ab0305b0d4d9d3cddc8cf245.jpg
Schlauchaufroller OSM 410;https://www.ebinger-gmbh.com/kategorien/schlauchaufroller/hochdruck-400/id-1414400-schlauchaufroller-osm-410.html;1.414.400;14 kg;Max. 400bar/130°C, Max. 17m - 10mm ID Hochdruckschlauch 2SN, Gehäuse Edelstahl, Ohne Schlauch;Federrückzug, Schlaucharretierung, Wandhalter schwenkbar 110°, Schlauchrollenführung verstellbar, In jeder Position montierbar;696,00 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_78c607d1923189fa00fc2199076b6908.jpg
Schlauchaufroller OSM 510;https://www.ebinger-gmbh.com/kategorien/schlauchaufroller/hochdruck-400/id-1510400-schlauchaufroller-osm-510.html;1.510.400;20 kg;Max. 400bar/130°C, Max. 25m - 10mm ID Hochdruckschlauch 2SN, Gehäuse Stahl lackiert, Ohne Schlauch;Federrückzug, Schlaucharretierung, Wandhalter schwenkbar 110°, Schlauchrollenführung verstellbar, In jeder Position montierbar;495,00 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_6de7bd3760831be6277c8d4487bba790.jpg
Schlauchaufroller OSM 510;https://www.ebinger-gmbh.com/kategorien/schlauchaufroller/hochdruck-400/id-1510402-schlauchaufroller-osm-510.html;1.510.402;20.05 kg;Max. 400bar/130°C, 25m - 10mm ID Hochdruckschlauch 2SN, Gehäuse Stahl lackiert, Anschlüsse 22x1,5 (alternativ andere möglich);Federrückzug, Schlaucharretierung, Wandhalter schwenkbar 110°, Schlauchrollenführung verstellbar, In jeder Position montierbar;789,00 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_ac9bb18aa777f99617d39e9529c55f26.jpg
Schlauchaufroller OSM 410;https://www.ebinger-gmbh.com/kategorien/schlauchaufroller/hochdruck-400/id-1414404-schlauchaufroller-osm-410.html;1.414.404;14.05 kg;Max. 400bar/130°C, 15m - 8mm ID Hochdruckschlauch 2SN, blau, abriebfest, Gehäuse Edelstahl, Anschlüsse 22x1,5 (alternativ andere möglich);Federrückzug, Schlaucharretierung, Wandhalter schwenkbar 110°, Schlauchrollenführung verstellbar, In jeder Position montierbar;902,00 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_61bf0425ab0305b0d4d9d3cddc8cf245.jpg
Schlauchaufroller OSM 510;https://www.ebinger-gmbh.com/kategorien/schlauchaufroller/hochdruck-400/id-1510403-schlauchaufroller-osm-510.html;1.510.403;20.05 kg;Max. 400bar/130°C, 25m - 8mm ID Hochdruckschlauch, blau, abriebfest, Gehäuse Stahl lackiert, Anschlüsse 22x1,5 (alternativ andere möglich);Federrückzug, Schlaucharretierung, Wandhalter schwenkbar 110°, Schlauchrollenführung verstellbar, In jeder Position montierbar;764,00 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_ac9bb18aa777f99617d39e9529c55f26.jpg
Schlauchaufroller OSM 510;https://www.ebinger-gmbh.com/kategorien/schlauchaufroller/hochdruck-400/id-1510404-schlauchaufroller-osm-510.html;1.510.404;20.05 kg;Max. 400bar/130°C, 25m - 10mm ID Hochdruckschlauch blau, abriebfest, Gehäuse Stahl lackiert, Anschlüsse 22x1,5 (alternativ andere möglich);Federrückzug, Schlaucharretierung, Wandhalter schwenkbar 110°, Schlauchrollenführung verstellbar, In jeder Position montierbar;775,00 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_ac9bb18aa777f99617d39e9529c55f26.jpg
Schlauchaufroller OSM 410;https://www.ebinger-gmbh.com/kategorien/schlauchaufroller/hochdruck-400/id-1414406-schlauchaufroller-osm-410.html;1.414.406;14.05 kg;Max. 400bar/130°C, 17m - 10mm ID Hochdruckschlauch 2SN, blau, abriebfest, Gehäuse Edelstahl, Anschlüsse 22x1,5 (alternativ andere möglich);Federrückzug, Schlaucharretierung, Wandhalter schwenkbar 110°, Schlauchrollenführung verstellbar, In jeder Position montierbar;931,00 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_ecf0155f2e32e6c72c421357b4c267a1.jpg
Schlauchaufroller OSM 410;https://www.ebinger-gmbh.com/kategorien/schlauchaufroller/hochdruck-400/id-1414405-schlauchaufroller-osm-410.html;1.414.405;14.05 kg;Max. 400bar/130°C, 20m - 8mm ID Hochdruckschlauch 2SN, blau, abriebfest, Gehäuse Edelstahl, Anschlüsse 22x1,5 (alternativ andere möglich);Federrückzug, Schlaucharretierung, Wandhalter schwenkbar 110°, Schlauchrollenführung verstellbar, In jeder Position montierbar;914,00 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_ecf0155f2e32e6c72c421357b4c267a1.jpg
OSM 510;https://www.ebinger-gmbh.com/kategorien/schlauchaufroller/hochdruck-400/id-1514403-osm-510.html;1.514.403;20.05 kg;Max. 400bar/130°C, 25m - 8mm ID Hochdruckschlauch, blau, abriebfest, Gehäuse Stahl lackiert, Anschlüsse 22x1,5 (alternativ andere möglich);Federrückzug, Schlaucharretierung, Wandhalter schwenkbar 110°, Schlauchrollenführung verstellbar, In jeder Position montierbar;1.206,00 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_a0536501b34fbb6f7cb88dc6d0218693.jpg
OSM 610;https://www.ebinger-gmbh.com/kategorien/schlauchaufroller/hochdruck-400/id-1610401-osm-610.html;1.610.401;31.05 kg;Max. 400bar/130°C, 30m - 8mm ID Hochdruckschlauch 2SN, Gehäuse Stahl lackiert, Anschlüsse 22x1,5 (alternativ andere möglich);Federrückzug, Schlaucharretierung, Montagehalter fix (Optional schwenkbar), Schlauchrollenführung verstellbar, In jeder Position montierbar;861,00 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_bd7f16b9c25c59bb96bb31e6aa8f9157.jpg
Schlauchaufroller OSM 610;https://www.ebinger-gmbh.com/kategorien/schlauchaufroller/hochdruck-400/id-1610404-schlauchaufroller-osm-610.html;1.610.404;31.05 kg;Max. 400bar/130°C, 30m - 10mm ID Hochdruckschlauch 2SN, blau, abriebfest, Gehäuse Stahl lackiert, Anschlüsse 22x1,5 (alternativ andere möglich);Federrückzug, Schlaucharretierung, Montagehalter fix (Optional schwenkbar), Schlauchrollenführung verstellbar, In jeder Position montierbar;922,00 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_bd7f16b9c25c59bb96bb31e6aa8f9157.jpg
OSM 510;https://www.ebinger-gmbh.com/kategorien/schlauchaufroller/hochdruck-400/id-1514404-osm-510.html;1.514.404;20.05 kg;Max. 400bar/130°C, 25m - 10mm ID Hochdruckschlauch blau, abriebfest, Gehäuse Stahl lackiert, Anschlüsse 22x1,5 (alternativ andere möglich);Federrückzug, Schlaucharretierung, Wandhalter schwenkbar 110°, Schlauchrollenführung verstellbar, In jeder Position montierbar;1.218,00 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_a0536501b34fbb6f7cb88dc6d0218693.jpg
Schlauchaufroller OSM 610;https://www.ebinger-gmbh.com/kategorien/schlauchaufroller/hochdruck-400/id-1610403-schlauchaufroller-osm-610.html;1.610.403;31.05 kg;Max. 400bar/130°C, 30m - 8mm ID Hochdruckschlauch 2SN, blau, abriebfest, Gehäuse Stahl lackiert, Anschlüsse 22x1,5 (alternativ andere möglich);Federrückzug, Schlaucharretierung, Montagehalter fix (Optional schwenkbar), Schlauchrollenführung verstellbar, In jeder Position montierbar;875,00 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_bd7f16b9c25c59bb96bb31e6aa8f9157.jpg
Schlauchaufroller OSM 310;https://www.ebinger-gmbh.com/kategorien/schlauchaufroller/hochdruck-100/id-1314203-schlauchaufroller-osm-310.html;1.314.203;0 kg;Max. 100bar/130°C, 12m - 10mm ID Hochdruckschlauch 2SN blau abriebfest, Gehäuse Edelstahl, ABS-Kunststoff;Federrückzug, Schlaucharretierung, Wandhalter schwenkbar 110°, In jeder Position montierbar;599,00 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_2dce3ec7d32bd794079ba56fc6f786c4.jpg
Schlauchaufroller OSM 310;https://www.ebinger-gmbh.com/kategorien/schlauchaufroller/hochdruck-100/id-1314200-schlauchaufroller-osm-310.html;1.314.200;12 kg;Max. 100bar/130°C, Max. 12m - 10mm/ 15m - 8mm ID 2SN Schlauch, Gehäuse Edelstahl, ABS-Kunststoff, Ohne Schlauch;Federrückzug, Schlaucharretierung, Wandhalter schwenkbar 110°, In jeder Position montierbar;487,00 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_d01bf2dcd7db6c15aa4eada8878f4e86.jpg
Schlauchaufroller OSM 310;https://www.ebinger-gmbh.com/kategorien/schlauchaufroller/hochdruck-100/id-1314202-schlauchaufroller-osm-310.html;1.314.202;12 kg;Max. 100bar/130°C, 12m - 10mm ID Hochdruckschlauch 2SN, Gehäuse Edelstahl, ABS-Kunststoff;Federrückzug, Schlaucharretierung, Wandhalter schwenkbar 110°, In jeder Position montierbar;586,00 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_2dce3ec7d32bd794079ba56fc6f786c4.jpg
Schlauchaufroller OSM 610;https://www.ebinger-gmbh.com/kategorien/schlauchaufroller/hochdruck-400/id-1614403-schlauchaufroller-osm-610.html;1.614.403;31.05 kg;Max. 400bar/130°C, 30m - 8mm ID Hochdruckschlauch 2SN blau, abriebfest, Gehäuse Edelstahl, Anschlüsse 22x1,5 (alternativ andere möglich);Federrückzug, Schlaucharretierung, Montagehalter fix (Optional schwenkbar), Schlauchrollenführung verstellbar, In jeder Position montierbar;1.219,00 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_92e687992009e3537364bde47b69bd17.jpg
Schlauchaufroller OSM 610;https://www.ebinger-gmbh.com/kategorien/schlauchaufroller/hochdruck-400/id-1614404-schlauchaufroller-osm-610.html;1.614.404;31.05 kg;Max. 400bar/130°C, 30m - 10mm ID Hochdruckschlauch 2SN blau, abriebfest, Gehäuse Edelstahl, Anschlüsse 22x1,5 (alternativ andere möglich);Federrückzug, Schlaucharretierung, Montagehalter fix (Optional schwenkbar), Schlauchrollenführung verstellbar, In jeder Position montierbar;1.267,00 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_92e687992009e3537364bde47b69bd17.jpg
Schlauchaufroller OSM 410;https://www.ebinger-gmbh.com/kategorien/schlauchaufroller/hochdruck-100/id-1410200-schlauchaufroller-osm-410.html;1.410.200;14 kg;Max. 100bar/130°C, Max. 15m - 12mm ID Schlauch 1SN, Gehäuse Stahl lackiert, Ohne Schlauch;Federrückzug, Schlaucharretierung, Wandhalter schwenkbar 110°, Schlauchrollenführung verstellbar, In jeder Position montierbar;357,00 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_c630d58ee55eb11474576c274088bda4.jpg
Schlauchaufroller OSM 410;https://www.ebinger-gmbh.com/kategorien/schlauchaufroller/hochdruck-100/id-1414200-schlauchaufroller-osm-410.html;1.414.200;14 kg;Max. 100 bar/130°C, Max. 20m - 12mm ID Schlauch 1SN, Gehäuse Edelstahl, Ohne Schlauch;Federrückzug, Schlaucharretierung, Wandhalter schwenkbar 110°, Schlauchrollenführung verstellbar, In jeder Position montierbar;659,00 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_78c607d1923189fa00fc2199076b6908.jpg
Schlauchaufroller OSM 410;https://www.ebinger-gmbh.com/kategorien/schlauchaufroller/hochdruck-100/id-1410202-schlauchaufroller-osm-410.html;1.410.202;19.78 kg;Max. 100bar/130°C, 15m - 12mm ID Schlauch 1SN, Gehäuse Stahl lackiert;Federrückzug, Schlaucharretierung, Wandhalter schwenkbar 110°, Schlauchrollenführung verstellbar, In jeder Position montierbar;561,00 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_658ae6ff19b6abe740e8494a30b42ca7.jpg
Schlauchaufroller OSM 410;https://www.ebinger-gmbh.com/kategorien/schlauchaufroller/hochdruck-100/id-1414202-schlauchaufroller-osm-410.html;1.414.202;19.78 kg;Max.100bar/130°C, 15m - 12mm ID Hochdruckschlauch 1SN, Gehäuse Edelstahl;Federrückzug, Schlaucharretierung, Wandhalter schwenkbar 110°, Schlauchrollenführung verstellbar, In jeder Position montierbar;869,00 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_61bf0425ab0305b0d4d9d3cddc8cf245.jpg
Schlauchaufroller OSM 510;https://www.ebinger-gmbh.com/kategorien/schlauchaufroller/hochdruck-100/id-1510202-schlauchaufroller-osm-510.html;1.510.202;20 kg;Max. 100bar/130°C, 20m - 12mm ID Hochdruckschlauch 1SN, Gehäuse Stahl lackiert;Federrückzug, Schlaucharretierung, Wandhalter schwenkbar 110°, Schlauchrollenführung verstellbar, In jeder Position montierbar;687,00 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_ac9bb18aa777f99617d39e9529c55f26.jpg
Schlauchaufroller OSM 510;https://www.ebinger-gmbh.com/kategorien/schlauchaufroller/hochdruck-100/id-1514200-schlauchaufroller-osm-510.html;1.514.200;20 kg;Max. 100bar/130°C, Max. 20m - 12mm ID Schlauch 1SN, Gehäuse Edelstahl, Ohne Schlauch;Federrückzug, Schlaucharretierung, Wandhalter schwenkbar 110°, Schlauchrollenführung verstellbar, In jeder Position montierbar;902,00 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_757d68e7416d0ee54968505ff685dbae.jpg
Schlauchaufroller OSM 510;https://www.ebinger-gmbh.com/kategorien/schlauchaufroller/hochdruck-100/id-1514202-schlauchaufroller-osm-510.html;1.514.202;20 kg;Max. 100bar/130°C, 20m - 12mm ID Hochdruckschlauch 1SN, Gehäuse Edelstahl;Federrückzug, Schlaucharretierung, Wandhalter schwenkbar 110°, Schlauchrollenführung verstellbar, In jeder Position montierbar;1.141,00 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_a0536501b34fbb6f7cb88dc6d0218693.jpg
Schlauchaufroller OSM 510;https://www.ebinger-gmbh.com/kategorien/schlauchaufroller/hochdruck-100/id-1510200-schlauchaufroller-osm-510.html;1.510.200;20 kg;Max. 100bar/130°C, Max. 20m - 12mm ID Hochdruckschlauch 1SN, Gehäuse Stahl lackiert, Ohne Schlauch;Federrückzug, Schlaucharretierung, Wandhalter schwenkbar 110°, Schlauchrollenführung verstellbar, In jeder Position montierbar;448,00 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_6de7bd3760831be6277c8d4487bba790.jpg
Schlauchaufroller OSM 610;https://www.ebinger-gmbh.com/kategorien/schlauchaufroller/hochdruck-100/id-1610200-schlauchaufroller-osm-610.html;1.610.200;31 kg;Max. 100bar/130°C, Max. 30m - 12mm ID Hochdruckschlauch 1SN, Gehäuse Stahl lackiert, Ohne Schlauch;Federrückzug, Schlaucharretierung, Montagehalter fix (Optional schwenkbar), Schlauchrollenführung verstellbar, In jeder Position verschiebbar;538,00 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_120377c9669c3f00324a2eef4859c390.jpg
Schlauchaufroller OSM 610;https://www.ebinger-gmbh.com/kategorien/schlauchaufroller/hochdruck-100/id-1610233-schlauchaufroller-osm-610.html;1.610.233;31 kg;"Max. 100bar/100°C, 20m - 19mm ID Hochdruckschlauch 1SN, Eingang (Drehgelenk) 1""IG, Ausgang (Schlauch) 3/4""IG Gehäuse Stahl lackiert";Federrückzug, Schlaucharretierung, Montagehalter fix (Optional schwenkbar), Schlauchrollenführung verstellbar, In jeder Position montierbar;922,00 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_65de66f7d566191e83d436930a28bafc.jpg
Schlauchaufroller OSM 610;https://www.ebinger-gmbh.com/kategorien/schlauchaufroller/hochdruck-100/id-1610230-schlauchaufroller-osm-610.html;1.610.230;31 kg;"Max. 100bar/130°C, Max. 15m - 1""/ 20m - 3/4"" Schlauch 1SN, Gehäuse Stahl lackiert, Ohne Schlauch";Federrückzug, Schlaucharretierung, Montagehalter fix (Optional schwenkbar), Schlauchrollenführung verstellbar, In jeder Position montierbar;597,00 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_120377c9669c3f00324a2eef4859c390.jpg
Schlauchaufroller OSM 610;https://www.ebinger-gmbh.com/kategorien/schlauchaufroller/hochdruck-100/id-1610202-schlauchaufroller-osm-610.html;1.610.202;31 kg;Max. 100bar/130°C, 30m - 12mm ID Hochdruckschlauch 1SN, Gehäuse Stahl lackiert;Federrückzug, Schlaucharretierung, Montagehalter fix (Optional schwenkbar), Schlauchrollenführung verstellbar, In jeder Position montierbar;836,00 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_bd7f16b9c25c59bb96bb31e6aa8f9157.jpg
Schlauchaufroller OSM 610;https://www.ebinger-gmbh.com/kategorien/schlauchaufroller/hochdruck-100/id-1610234-schlauchaufroller-osm-610.html;1.610.234;31 kg;"Max. 88bar/100°C, 15m - 25mm ID Hochdruckschlauch 1SN, Eingang (Drehgelenk) 1""IG, Ausgang (Schlauch) 1""IG Gehäuse Stahl lackiert";Federrückzug, Schlaucharretierung, Montagehalter fix (Optional schwenkbar), Schlauchrollenführung verstellbar, In jeder Position montierbar;965,00 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_65de66f7d566191e83d436930a28bafc.jpg
Schlauchaufroller OSM 610;https://www.ebinger-gmbh.com/kategorien/schlauchaufroller/hochdruck-100/id-1614200-schlauchaufroller-osm-610.html;1.614.200;31 kg;Max. 100bar/130°C, Max. 30m - 12mm ID Schlauch 1SN, Gehäuse Edelstahl, Ohne Schlauch;Federrückzug, Schlaucharretierung, Montagehalter fix (Optional schwenkbar), Schlauchrollenführung verstellbar, In jeder Position montierbar;892,00 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_27642d33afb872b3a642efd3493db771.jpg
